Region,Country,Industry,Category,Subcategory,ProductId,Lowest Level,2019,2020,2021,2022,2023,2024
Eastern Europe,Russia,Apparel and Footwear,Footwear,Children's Footwear,723184,yes,1255.7960551132,1144.4347979566,1127.1335208456,885.3951257635,895.7669315012,884.0685769385
Eastern Europe,Russia,Apparel and Footwear,Footwear,Men's Footwear,723182,yes,2946.2043943973,2615.1775051749,2608.8800245306,2086.2074137516,2120.4995466197,2098.740912886
Eastern Europe,Russia,Apparel and Footwear,Footwear,Women's Footwear,723183,yes,7706.0419231442,6858.6249553866,6833.5979410724,5428.1334090074,5476.3373546255,5384.3845024307
Latin America,Latin America,Apparel and Footwear,Apparel,Baby and Toddler Wear,723179,yes,3047.8084111576,2570.3333901353,2862.2827252238,2796.8275022813,2836.7157196229,2764.8903147918
Latin America,Latin America,Apparel and Footwear,Apparel,Boys' Apparel,723181,yes,4679.9612878397,3773.4550112226,4291.4148350999,4348.6157270728,4496.8690517301,4394.9112198066
Latin America,Latin America,Apparel and Footwear,Apparel,Girls' Apparel,723180,yes,5611.8609016662,4586.0575647201,5186.342755733,5290.8465738733,5511.0782246598,5501.1621442134
Latin America,Latin America,Apparel and Footwear,Apparel,Belts,723127,yes,612.8141302814,446.4688085605,534.8331442253,564.6314725269,569.8794179549,536.042839782
Latin America,Latin America,Apparel and Footwear,Apparel,Gloves,723131,yes,164.9456180181,119.8098810829,123.2750734972,116.9095873666,115.9371336331,111.6241443433
Latin America,Latin America,Apparel and Footwear,Apparel,Hats/Caps,723129,yes,627.6067467278,444.7441101537,550.7784164944,553.6432270605,561.14759116770006,558.4137802721
Latin America,Latin America,Apparel and Footwear,Apparel,Scarves,723130,yes,222.2560688007,145.6681300078,175.6873729078,197.2343992073,220.8829821082,182.0760003565
Latin America,Latin America,Apparel and Footwear,Apparel,Ties,723128,yes,353.3504397394,198.0428784193,236.5465520604,236.0899214328,241.353787311,235.6187699699
Latin America,Latin America,Apparel and Footwear,Apparel,Other Apparel Accessories,723132,yes,75.9153776343,2510.7318812087,1553.0752103938,886.6211086318,445.8185916798,435.0708522608
Latin America,Latin America,Apparel and Footwear,Apparel,Men's Nightwear,723192,yes,207.6509983069,150.8384336957,203.0025928515,223.8722648677,239.2299931378,197.3442218938
Latin America,Latin America,Apparel and Footwear,Apparel,Economy Men's Jeans,723187,yes,1886.3755642495,1301.9097835188,1637.8196100948,1807.2247110534,1897.7202662726,1766.6722405969
Latin America,Latin America,Apparel and Footwear,Apparel,Standard Men's Jeans,723188,yes,2395.7346280889,1762.3426924309,2166.2008187832,2365.9135153198,2403.7460902112,2378.1357540078
Latin America,Latin America,Apparel and Footwear,Apparel,Premium Men's Jeans,723189,yes,1567.5129848699,1186.390143331,1442.3294703532,1537.8318201445,1632.567495163,1604.1203906083
Latin America,Latin America,Apparel and Footwear,Apparel,Super Premium Men's Jeans,723190,yes,807.763199072,608.6668446403,730.6339536936,775.4463987191,849.3981671254,845.9898836524
Latin America,Latin America,Apparel and Footwear,Apparel,Men's Jackets and Coats,723170,yes,2497.2491398348,1838.3584180933,2294.1343132535,2310.3651576666,2334.7517473613,2248.0869682603
Latin America,Latin America,Apparel and Footwear,Apparel,Men's Jumpers,723167,yes,2411.18204353,1754.9181986549,2327.1866484702,2540.8435369106,2688.701757212,2311.2396967116
Latin America,Latin America,Apparel and Footwear,Apparel,Men's Shirts,723166,yes,2940.8465965819,1979.1164522469,2693.4789042096,2986.2623453822,3083.7471824009,3040.6995634353
Latin America,Latin America,Apparel and Footwear,Apparel,Men's Shorts and Trousers,723168,yes,3126.2527144065,2371.6406630236,3069.8683720068,3307.838953555,3494.3786079255,3254.0315410839
Latin America,Latin America,Apparel and Footwear,Apparel,Men's Suits,723169,yes,1687.5697765884,872.1311698874,1158.4228126447,1254.5579142592,1329.9264311535,1232.6359256786
Latin America,Latin America,Apparel and Footwear,Apparel,Men's Tops,723165,yes,3706.2080670749,2842.8278930801,3537.4486227618,3630.052131111,3742.8203918257,3596.1892223948
Latin America,Latin America,Apparel and Footwear,Apparel,Other Men's Outerwear,723171,yes,881.538418907,633.950313598,807.1290242378,849.8312406421,855.1252819087,857.1442610194
Latin America,Latin America,Apparel and Footwear,Apparel,Men's Swimwear,723193,yes,385.9980719635,245.7328815395,316.6243973865,326.304962384,335.3245999416,306.1596113201
Latin America,Latin America,Apparel and Footwear,Apparel,Men's Underwear,723191,yes,2187.6901150549,1783.6770996979,2134.4305909064,2243.1233503776,2281.8363599201,2112.2143921008
Latin America,Latin America,Apparel and Footwear,Apparel,Women's Nightwear,723123,yes,1312.2321943121,1032.1752237434,1233.9181410087,1346.6868415819,1405.2064312538,1259.0142628629
Latin America,Latin America,Apparel and Footwear,Apparel,Economy Women's Jeans,723118,yes,1487.0241534699,1054.0286438312,1428.7248990928,1608.8289755406,1708.6112033076,1511.0967850471
Latin America,Latin America,Apparel and Footwear,Apparel,Standard Women's Jeans,723119,yes,2704.8179556538,1977.1925450506,2513.1960016213,2670.0562515365,2747.8021898898,2704.6185819922
Latin America,Latin America,Apparel and Footwear,Apparel,Premium Women's Jeans,723120,yes,1523.3863742441,1066.4334579509,1454.2409865246,1604.853029945,1681.5562078739,1596.4267652918
Latin America,Latin America,Apparel and Footwear,Apparel,Super Premium Women's Jeans,723121,yes,879.8274756204,644.0243796097,806.5145452183,870.0116305798,958.1155362841,955.1110049934
Latin America,Latin America,Apparel and Footwear,Apparel,Women's Dresses,723115,yes,1385.9248803671,969.1322641995,1235.9672450399,1294.5312814766,1336.9073762159,1325.848687244
Latin America,Latin America,Apparel and Footwear,Apparel,Women's Jackets and Coats,723177,yes,2548.8668146263,1918.0783472167,2355.9923884222,2445.8489383325,2599.9577328385,2500.1422236357
Latin America,Latin America,Apparel and Footwear,Apparel,Women's Jumpers,723174,yes,2285.8348604164,1594.0426255232,2175.0299283076,2431.6776764456,2632.3938308284,2244.0900122004
Latin America,Latin America,Apparel and Footwear,Apparel,Women's Leggings,723126,yes,336.7675903098,268.7991582633,353.79892732,420.7080320184,491.7787870355,392.1396144519
Latin America,Latin America,Apparel and Footwear,Apparel,Women's Shirts and Blouses,723173,yes,3901.150768447,2747.2245137388,3641.8564826238,4165.2877832768,4606.0009096656,4103.2477291731
Latin America,Latin America,Apparel and Footwear,Apparel,Women's Shorts and Trousers,723175,yes,3164.4782129785,2384.2138375719,3116.1463690445,3533.8351333881,3944.956194134,3530.1738903253
Latin America,Latin America,Apparel and Footwear,Apparel,Women's Skirts,723116,yes,1126.369409554,826.9754608851,1044.2519618159,1139.5994064333,1213.9344220642,1178.4855086911
Latin America,Latin America,Apparel and Footwear,Apparel,Women's Suits,723176,yes,604.0437197991,361.4450868175,457.5777321817,492.5523042171,525.2826282754,494.7002822687
Latin America,Latin America,Apparel and Footwear,Apparel,Women's Tops,723172,yes,4986.8143268887,3784.1569164933,4772.6749022708,5067.5320316442,5301.5574160382,5216.0139822183
Latin America,Latin America,Apparel and Footwear,Apparel,Other Women's Outerwear,723178,yes,512.072862931,377.8332293586,463.5077421472,484.1286114229,495.9595251875,475.3473228766
Latin America,Latin America,Apparel and Footwear,Apparel,Women's Swimwear,723124,yes,1129.8989224907,677.7301403125,882.5656694261,1042.3554509056,1112.8752721264,1047.551286252
Latin America,Latin America,Apparel and Footwear,Apparel,Women's Underwear,723122,yes,7883.9207950913,6409.0748111896,7631.9276223252,8327.9834642503,8644.1965074581,8072.482740578
Latin America,Latin America,Apparel and Footwear,Apparel,Sheer Hosiery,723203,yes,1191.1118993488,567.8748271689,763.6033496421,826.2396708906,850.2948820377,788.3341421625
Latin America,Latin America,Apparel and Footwear,Apparel,Non-Sheer Hosiery,723202,yes,2585.4579103304,1993.1926610779,2513.421782785,2622.2123344918,2654.5965919243,2480.4138441723
Latin America,Latin America,Apparel and Footwear,Footwear,Children's Footwear,723184,yes,8088.7541337418,6044.4447799922,7236.6038443796,8166.5078649146,9097.8023293716,7364.5712015881
Latin America,Latin America,Apparel and Footwear,Footwear,Men's Footwear,723182,yes,15465.2112749072,10997.1926581791,13533.5520391868,15768.6722267241,18076.6382247202,15237.0603339679
Latin America,Latin America,Apparel and Footwear,Footwear,Women's Footwear,723183,yes,20322.0285403472,14416.2502583827,17517.2736562418,19801.6659658232,22531.4296293707,19630.3941582859
Latin America,Argentina,Apparel and Footwear,Apparel,Baby and Toddler Wear,723179,yes,130.5325078783,88.8993560577,106.8551489933,135.3237923437,166.5905612653,102.755823687
Latin America,Argentina,Apparel and Footwear,Apparel,Boys' Apparel,723181,yes,186.3012479566,119.9433218977,152.4779877188,188.4290287786,230.1709055641,140.319369685
Latin America,Argentina,Apparel and Footwear,Apparel,Girls' Apparel,723180,yes,240.9123954999,157.6477090441,202.4758795355,263.0296909968,323.5208620543,200.7704530698
Latin America,Argentina,Apparel and Footwear,Apparel,Belts,723127,yes,43.8789864035,23.65831455,30.2458517148,38.1415284531,41.0936161156,23.3084708562
Latin America,Argentina,Apparel and Footwear,Apparel,Gloves,723131,yes,10.5048348834,6.3676370438,7.6285505055,9.1694793908,9.3054603853,4.9144269742
Latin America,Argentina,Apparel and Footwear,Apparel,Hats/Caps,723129,yes,22.9215721529,10.789899343,14.4016093767,14.1033176314,10.8636061533,4.6400775985
Latin America,Argentina,Apparel and Footwear,Apparel,Scarves,723130,yes,77.4140376766,44.3458784358,59.1901044156,79.8431536559,93.9304203868,56.9318058455
Latin America,Argentina,Apparel and Footwear,Apparel,Ties,723128,yes,4.4325667736,1.446253297,1.988478634,2.2508536451,2.0761977301,1.0077639686
Latin America,Argentina,Apparel and Footwear,Apparel,Other Apparel Accessories,723132,yes,3.3225060923,213.2312868911,4.0426873752,4.210764378,3.9867986716,2.0240485224
Latin America,Argentina,Apparel and Footwear,Apparel,Men's Nightwear,723192,yes,54.3699455283,33.9421514391,60.0541695421,80.6289136896,97.4704049699,54.07809037
Latin America,Argentina,Apparel and Footwear,Apparel,Economy Men's Jeans,723187,yes,254.3036833835,152.0206563311,222.9720987641,306.0887477538,398.5204509481,226.0562530616
Latin America,Argentina,Apparel and Footwear,Apparel,Standard Men's Jeans,723188,yes,85.3899417632,50.9354173452,75.1135086653,103.0073825133,138.9213213857,81.8219685013
Latin America,Argentina,Apparel and Footwear,Apparel,Premium Men's Jeans,723189,yes,93.7570241483,59.6703581787,88.9448379164,121.8498899987,168.7217303047,101.8412877616
Latin America,Argentina,Apparel and Footwear,Apparel,Super Premium Men's Jeans,723190,yes,70.2060239709,45.5508791831,68.2608592078,76.9661796611,109.3275573751,67.6298977684
Latin America,Argentina,Apparel and Footwear,Apparel,Men's Jackets and Coats,723170,yes,150.1277359631,79.7542648564,116.3187126216,154.2041916014,200.6203324358,117.4714797526
Latin America,Argentina,Apparel and Footwear,Apparel,Men's Jumpers,723167,yes,545.5865584412,327.6327411523,572.4970878392,751.9936869452,887.4519685895,482.4410871473
Latin America,Argentina,Apparel and Footwear,Apparel,Men's Shirts,723166,yes,134.0903114076,93.2679833088,175.1448722916,229.35362553,285.493706811,162.3478941171
Latin America,Argentina,Apparel and Footwear,Apparel,Men's Shorts and Trousers,723168,yes,359.4583146227,259.3427049102,454.3753697991,597.4463276847,743.4163530853,421.2782207431
Latin America,Argentina,Apparel and Footwear,Apparel,Men's Suits,723169,yes,219.6839611149,63.1385476222,123.6491913802,189.5254189713,242.7111355527,141.3256162073
Latin America,Argentina,Apparel and Footwear,Apparel,Men's Tops,723165,yes,283.619618381,182.9893227703,318.4736577642,417.684794688,492.9904543815,268.3524237709
Latin America,Argentina,Apparel and Footwear,Apparel,Other Men's Outerwear,723171,yes,24.2013894543,14.7086231906,20.9571873281,27.0627979814,31.5652604737,17.0685686511
Latin America,Argentina,Apparel and Footwear,Apparel,Men's Swimwear,723193,yes,71.9685405313,51.9734132761,62.9748725659,61.0536122782,72.0448032373,39.1312111219
Latin America,Argentina,Apparel and Footwear,Apparel,Men's Underwear,723191,yes,191.7272599942,166.6335777692,245.7071426002,334.070174092,382.9985583462,204.461485139
Latin America,Argentina,Apparel and Footwear,Apparel,Women's Nightwear,723123,yes,143.0829838416,111.8755589959,171.8276452516,271.1354000684,348.6418334038,203.8005297256
Latin America,Argentina,Apparel and Footwear,Apparel,Economy Women's Jeans,723118,yes,261.4677079825,160.9486833377,252.9517435447,354.2383169923,427.3263877643,216.0263206632
Latin America,Argentina,Apparel and Footwear,Apparel,Standard Women's Jeans,723119,yes,94.9612628502,59.3260422032,91.5387479943,128.0317678945,159.0235160404,81.354785733400007
Latin America,Argentina,Apparel and Footwear,Apparel,Premium Women's Jeans,723120,yes,111.3446956819,69.9289550452,104.7770773653,145.9455974661,186.4954319575,95.5974825294
Latin America,Argentina,Apparel and Footwear,Apparel,Super Premium Women's Jeans,723121,yes,76.2971867305,48.7586757265,72.3731347617,97.7497343668,127.1223006586,63.6321573773
Latin America,Argentina,Apparel and Footwear,Apparel,Women's Dresses,723115,yes,43.512312104,28.4455055097,42.3118989132,77.8747584609,100.0815796297,57.9716284431
Latin America,Argentina,Apparel and Footwear,Apparel,Women's Jackets and Coats,723177,yes,155.0887624759,104.2530721601,152.9348119638,258.3662023139,369.3234687837,235.5379789768
Latin America,Argentina,Apparel and Footwear,Apparel,Women's Jumpers,723174,yes,521.7459387083,359.0174472979,551.8504038218,791.8917461624,961.3425062966,535.8058321803
Latin America,Argentina,Apparel and Footwear,Apparel,Women's Leggings,723126,yes,125.6940013609,97.9985945512,150.1121325346,215.0973404615,276.6474152945,162.3280855204
Latin America,Argentina,Apparel and Footwear,Apparel,Women's Shirts and Blouses,723173,yes,840.7815117136,563.0275022527,864.7438612687,1240.4741509303,1595.8682836351,940.6442965532
Latin America,Argentina,Apparel and Footwear,Apparel,Women's Shorts and Trousers,723175,yes,671.590254923,493.6988390793,752.59186587679994,1076.2462675941,1384.7144458055,817.4108916141
Latin America,Argentina,Apparel and Footwear,Apparel,Women's Skirts,723116,yes,104.189823179,66.617674409,101.0048836703,172.9457916499,197.3638009908,103.2169956624
Latin America,Argentina,Apparel and Footwear,Apparel,Women's Suits,723176,yes,68.2209048163,37.0041868518,55.042534652,77.9272303282,97.2661998913,54.2288979873
Latin America,Argentina,Apparel and Footwear,Apparel,Women's Tops,723172,yes,279.8093941383,211.2049337405,323.6927711666,463.925771833,530.625065768,288.1904504615
Latin America,Argentina,Apparel and Footwear,Apparel,Other Women's Outerwear,723178,yes,35.0076530492,26.0885080627,39.7690011142,56.8718433433,64.9807986884,34.6901397868
Latin America,Argentina,Apparel and Footwear,Apparel,Women's Swimwear,723124,yes,114.9013182955,89.8374435656,135.8418404807,154.8911035336,199.1501293167,110.9966531891
Latin America,Argentina,Apparel and Footwear,Apparel,Women's Underwear,723122,yes,931.4052714975,732.209060307,1122.4839002307,1608.9544200164,1843.6007116787,1030.9864610668
Latin America,Argentina,Apparel and Footwear,Apparel,Sheer Hosiery,723203,yes,197.1819092355,58.2152708737,88.1552192809,128.9110217575,143.4552384118,79.262557985
Latin America,Argentina,Apparel and Footwear,Apparel,Non-Sheer Hosiery,723202,yes,199.6042623977,153.2986428106,214.4710525315,307.5470867449,321.031975312,160.4787238696
Latin America,Argentina,Apparel and Footwear,Footwear,Children's Footwear,723184,yes,1513.7271625376,1049.9235242313,1586.9881366562,2445.2860485405,3198.543499538,1549.4645650959
Latin America,Argentina,Apparel and Footwear,Footwear,Men's Footwear,723182,yes,2350.4752569567,1512.8716024001,2360.0126350274,4077.9100583334,5922.2336526565005,3097.780630131
Latin America,Argentina,Apparel and Footwear,Footwear,Women's Footwear,723183,yes,2306.1324659441,1499.6330001945,2348.6258941976,4241.2288686293,6433.5683268598,3524.6042887356
Latin America,Bolivia,Apparel and Footwear,Apparel,Baby and Toddler Wear,723179,yes,6.4865211816,4.2929825217,4.566638333,5.000706306,5.2759271106,5.1110207974
Latin America,Bolivia,Apparel and Footwear,Apparel,Boys' Apparel,723181,yes,17.7763474703,10.8383779851,11.4012623566,13.5553882654,14.8133267735,14.3755384054
Latin America,Bolivia,Apparel and Footwear,Apparel,Girls' Apparel,723180,yes,17.8982961454,10.8944446286,11.524616902,13.8342417544,15.1597408344,15.2768415949
Latin America,Bolivia,Apparel and Footwear,Apparel,Belts,723127,yes,0.8188400284,0.4089054244,0.5289896722,0.6141435805,0.6711223969,0.6740730081
Latin America,Bolivia,Apparel and Footwear,Apparel,Gloves,723131,yes,0.0583390243,0.0288938011,0.0373970758,0.0411550091,0.0432748011,0.0423428098
Latin America,Bolivia,Apparel and Footwear,Apparel,Hats/Caps,723129,yes,1.9996937236,1.0093331886,1.3119687439,1.5148913472,1.6248966892,1.634444159
Latin America,Bolivia,Apparel and Footwear,Apparel,Scarves,723130,yes,0.0293635182,0.0144088697,0.0188832159,0.0219331434,0.0238445021,0.02354296
